tas,Year,Month,Country
-7.3237,1901,12,CHN
-7.9765,1902,1,CHN
-5.6188,1902,2,CHN
0.845,1902,3,CHN
6.81054,1902,4,CHN
12.5724,1902,5,CHN
16.7761,1902,6,CHN
18.8765,1902,7,CHN
17.8276,1902,8,CHN
14.0859,1902,9,CHN
7.37242,1902,10,CHN
-0.4219,1902,11,CHN
-6.5331,1902,12,CHN
-8.5214,1903,1,CHN
-5.4184,1903,2,CHN
-0.0522,1903,3,CHN
7.19569,1903,4,CHN
12.4672,1903,5,CHN
16.7294,1903,6,CHN
19.0683,1903,7,CHN
18.1561,1903,8,CHN
13.9319,1903,9,CHN
6.85982,1903,10,CHN
-1.0896,1903,11,CHN
-7.3812,1903,12,CHN
-9.1682,1904,1,CHN
-5.6676,1904,2,CHN
-0.5744,1904,3,CHN
7.1091,1904,4,CHN
12.6099,1904,5,CHN
17.049,1904,6,CHN
18.8973,1904,7,CHN
18.2957,1904,8,CHN
13.8477,1904,9,CHN
6.66483,1904,10,CHN
-0.4451,1904,11,CHN
-6.5448,1904,12,CHN
-7.4643,1905,1,CHN
-6.9613,1905,2,CHN
-1.3929,1905,3,CHN
5.83789,1905,4,CHN
12.3659,1905,5,CHN
17.1025,1905,6,CHN
19.2392,1905,7,CHN
17.9962,1905,8,CHN
13.7901,1905,9,CHN
7.29501,1905,10,CHN
-0.7397,1905,11,CHN
-6.6007,1905,12,CHN
-9.4677,1906,1,CHN
-7.6866,1906,2,CHN
-0.0949,1906,3,CHN
7.45592,1906,4,CHN
12.7529,1906,5,CHN
17.0261,1906,6,CHN
19.2708,1906,7,CHN
18.3371,1906,8,CHN
14.0028,1906,9,CHN
7.47836,1906,10,CHN
-1.7707,1906,11,CHN
-5.809,1906,12,CHN
-7.6719,1907,1,CHN
-7.0033,1907,2,CHN
-0.5376,1907,3,CHN
7.18896,1907,4,CHN
12.6865,1907,5,CHN
16.5715,1907,6,CHN
18.8314,1907,7,CHN
18.6475,1907,8,CHN
13.8103,1907,9,CHN
7.5898,1907,10,CHN
-1.1347,1907,11,CHN
-7.0217,1907,12,CHN
-8.9622,1908,1,CHN
-6.5309,1908,2,CHN
-0.6512,1908,3,CHN
7.14655,1908,4,CHN
12.7751,1908,5,CHN
17.2112,1908,6,CHN
19.195,1908,7,CHN
18.6299,1908,8,CHN
13.9766,1908,9,CHN
7.42847,1908,10,CHN
-1.0535,1908,11,CHN
-6.0842,1908,12,CHN
-9.2528,1909,1,CHN
-5.8958,1909,2,CHN
-0.83,1909,3,CHN
7.11037,1909,4,CHN
12.7321,1909,5,CHN
16.4745,1909,6,CHN
19.2482,1909,7,CHN
18.735,1909,8,CHN
14.0602,1909,9,CHN
7.18581,1909,10,CHN
0.28433,1909,11,CHN
-6.9526,1909,12,CHN
-9.0046,1910,1,CHN
-6.4983,1910,2,CHN
-0.9292,1910,3,CHN
6.68162,1910,4,CHN
12.8168,1910,5,CHN
16.4495,1910,6,CHN
19.2243,1910,7,CHN
18.438,1910,8,CHN
13.3475,1910,9,CHN
7.27479,1910,10,CHN
-1.4103,1910,11,CHN
-8.0627,1910,12,CHN
-9.0302,1911,1,CHN
-6.2321,1911,2,CHN
-0.8016,1911,3,CHN
7.36569,1911,4,CHN
12.619,1911,5,CHN
16.6338,1911,6,CHN
18.8441,1911,7,CHN
18.0819,1911,8,CHN
13.93,1911,9,CHN
6.84898,1911,10,CHN
-0.5496,1911,11,CHN
-7.583,1911,12,CHN
-8.4983,1912,1,CHN
-4.7335,1912,2,CHN
-0.5594,1912,3,CHN
7.4724,1912,4,CHN
12.9012,1912,5,CHN
17.092,1912,6,CHN
19.1813,1912,7,CHN
18.0009,1912,8,CHN
12.8575,1912,9,CHN
6.35952,1912,10,CHN
-2.1207,1912,11,CHN
-7.8387,1912,12,CHN
-8.9952,1913,1,CHN
-6.2531,1913,2,CHN
-0.9029,1913,3,CHN
6.59303,1913,4,CHN
12.3468,1913,5,CHN
16.5211,1913,6,CHN
18.7855,1913,7,CHN
18.2759,1913,8,CHN
13.7355,1913,9,CHN
7.38891,1913,10,CHN
-1.0005,1913,11,CHN
-7.0908,1913,12,CHN
-7.0076,1914,1,CHN
-5.215,1914,2,CHN
0.25616,1914,3,CHN
7.32364,1914,4,CHN
12.8785,1914,5,CHN
17.282,1914,6,CHN
19.456,1914,7,CHN
18.3506,1914,8,CHN
13.6908,1914,9,CHN
7.29339,1914,10,CHN
-1.4674,1914,11,CHN
-7.1897,1914,12,CHN
-9.5875,1915,1,CHN
-6.8353,1915,2,CHN
-0.7152,1915,3,CHN
6.48666,1915,4,CHN
12.624,1915,5,CHN
16.7389,1915,6,CHN
18.9764,1915,7,CHN
18.1269,1915,8,CHN
13.5782,1915,9,CHN
7.41797,1915,10,CHN
0.02907,1915,11,CHN
-5.5685,1915,12,CHN
-8.4714,1916,1,CHN
-6.264,1916,2,CHN
-0.8219,1916,3,CHN
6.88459,1916,4,CHN
13.1284,1916,5,CHN
16.9729,1916,6,CHN
19.3004,1916,7,CHN
19.0697,1916,8,CHN
13.8948,1916,9,CHN
7.15758,1916,10,CHN
-0.782,1916,11,CHN
-8.0502,1916,12,CHN
-10.012,1917,1,CHN
-5.9415,1917,2,CHN
-0.4181,1917,3,CHN
6.6652,1917,4,CHN
12.6597,1917,5,CHN
17.2872,1917,6,CHN
19.64,1917,7,CHN
18.905,1917,8,CHN
13.9364,1917,9,CHN
7.09493,1917,10,CHN
-1.2662,1917,11,CHN
-8.5379,1917,12,CHN
-9.2796,1918,1,CHN
-5.8484,1918,2,CHN
0.52388,1918,3,CHN
6.91384,1918,4,CHN
12.6058,1918,5,CHN
16.7766,1918,6,CHN
19.2262,1918,7,CHN
18.3424,1918,8,CHN
13.8185,1918,9,CHN
7.30052,1918,10,CHN
-1.7848,1918,11,CHN
-8.5115,1918,12,CHN
-10.461,1919,1,CHN
-5.8609,1919,2,CHN
0.26353,1919,3,CHN
7.37972,1919,4,CHN
13.0727,1919,5,CHN
17.1453,1919,6,CHN
19.5989,1919,7,CHN
19.2523,1919,8,CHN
13.7872,1919,9,CHN
7.28582,1919,10,CHN
-0.914,1919,11,CHN
-7.2023,1919,12,CHN
-7.7541,1920,1,CHN
-7.9435,1920,2,CHN
0.02547,1920,3,CHN
7.24842,1920,4,CHN
12.9627,1920,5,CHN
16.7791,1920,6,CHN
19.9605,1920,7,CHN
18.4121,1920,8,CHN
13.8087,1920,9,CHN
7.76396,1920,10,CHN
-0.6643,1920,11,CHN
-7.4634,1920,12,CHN
-8.6959,1921,1,CHN
-6.1729,1921,2,CHN
-0.1617,1921,3,CHN
7.31188,1921,4,CHN
12.9085,1921,5,CHN
16.8662,1921,6,CHN
19.6452,1921,7,CHN
18.6356,1921,8,CHN
13.7309,1921,9,CHN
7.08467,1921,10,CHN
-1.1296,1921,11,CHN
-6.8144,1921,12,CHN
-10.341,1922,1,CHN
-5.0048,1922,2,CHN
0.16484,1922,3,CHN
7.96569,1922,4,CHN
13.0572,1922,5,CHN
17.315,1922,6,CHN
19.6879,1922,7,CHN
18.6058,1922,8,CHN
13.9139,1922,9,CHN
7.7171,1922,10,CHN
-1.3927,1922,11,CHN
-6.7385,1922,12,CHN
-9.076,1923,1,CHN
-6.6488,1923,2,CHN
1.31633,1923,3,CHN
7.28748,1923,4,CHN
13.1909,1923,5,CHN
17.0701,1923,6,CHN
19.3633,1923,7,CHN
19.1818,1923,8,CHN
13.8303,1923,9,CHN
7.26613,1923,10,CHN
-0.3415,1923,11,CHN
-6.5826,1923,12,CHN
-8.4645,1924,1,CHN
-6.5716,1924,2,CHN
-0.6854,1924,3,CHN
7.60444,1924,4,CHN
12.9476,1924,5,CHN
17.5597,1924,6,CHN
19.7186,1924,7,CHN
19.1876,1924,8,CHN
14.2955,1924,9,CHN
7.2002,1924,10,CHN
-0.7234,1924,11,CHN
-6.4618,1924,12,CHN
-8.793,1925,1,CHN
-7.3851,1925,2,CHN
-0.3312,1925,3,CHN
6.95375,1925,4,CHN
12.3582,1925,5,CHN
17.1036,1925,6,CHN
19.2869,1925,7,CHN
18.3968,1925,8,CHN
14.0892,1925,9,CHN
8.16867,1925,10,CHN
0.59045,1925,11,CHN
-6.3974,1925,12,CHN
-8.0243,1926,1,CHN
-5.2372,1926,2,CHN
0.99958,1926,3,CHN
7.3026,1926,4,CHN
13.1458,1926,5,CHN
17.028,1926,6,CHN
19.5662,1926,7,CHN
19.0572,1926,8,CHN
14.5326,1926,9,CHN
6.99133,1926,10,CHN
-0.7834,1926,11,CHN
-8.0422,1926,12,CHN
-9.2248,1927,1,CHN
-6.868,1927,2,CHN
-1.4458,1927,3,CHN
7.31757,1927,4,CHN
12.6867,1927,5,CHN
17.0787,1927,6,CHN
20.1507,1927,7,CHN
18.7221,1927,8,CHN
14.4582,1927,9,CHN
7.70243,1927,10,CHN
0.19118,1927,11,CHN
-6.3832,1927,12,CHN
-8.6892,1928,1,CHN
-5.6449,1928,2,CHN
0.64022,1928,3,CHN
8.113,1928,4,CHN
13.3701,1928,5,CHN
17.1238,1928,6,CHN
19.9559,1928,7,CHN
18.6722,1928,8,CHN
13.9686,1928,9,CHN
7.27295,1928,10,CHN
-1.3834,1928,11,CHN
-8.3954,1928,12,CHN
-9.9948,1929,1,CHN
-7.2033,1929,2,CHN
1.49564,1929,3,CHN
8.33361,1929,4,CHN
12.991,1929,5,CHN
17.3762,1929,6,CHN
19.5229,1929,7,CHN
18.4931,1929,8,CHN
13.9022,1929,9,CHN
6.92022,1929,10,CHN
-0.9302,1929,11,CHN
-9.58,1929,12,CHN
-10.57,1930,1,CHN
-5.4137,1930,2,CHN
0.67571,1930,3,CHN
6.99702,1930,4,CHN
13.2169,1930,5,CHN
16.8995,1930,6,CHN
20.2768,1930,7,CHN
18.514,1930,8,CHN
13.6006,1930,9,CHN
7.34037,1930,10,CHN
-1.3033,1930,11,CHN
-7.1957,1930,12,CHN
-9.7855,1931,1,CHN
-8.1588,1931,2,CHN
0.65687,1931,3,CHN
6.97895,1931,4,CHN
12.0686,1931,5,CHN
17.1632,1931,6,CHN
19.1009,1931,7,CHN
19.2775,1931,8,CHN
13.9965,1931,9,CHN
7.90398,1931,10,CHN
-0.5472,1931,11,CHN
-6.8238,1931,12,CHN
-6.5408,1932,1,CHN
-6.857,1932,2,CHN
0.38756,1932,3,CHN
8.18927,1932,4,CHN
12.7483,1932,5,CHN
17.0852,1932,6,CHN
20.062,1932,7,CHN
18.0269,1932,8,CHN
14.1462,1932,9,CHN
7.62999,1932,10,CHN
0.08285,1932,11,CHN
-6.5747,1932,12,CHN
-10.686,1933,1,CHN
-6.3031,1933,2,CHN
-0.283,1933,3,CHN
7.73082,1933,4,CHN
13.1658,1933,5,CHN
17.2517,1933,6,CHN
19.7835,1933,7,CHN
19.1908,1933,8,CHN
14.4259,1933,9,CHN
6.79053,1933,10,CHN
-0.3469,1933,11,CHN
-5.3358,1933,12,CHN
-10.615,1934,1,CHN
-4.6885,1934,2,CHN
-0.8599,1934,3,CHN
5.64427,1934,4,CHN
13.3774,1934,5,CHN
16.91,1934,6,CHN
19.4839,1934,7,CHN
18.2562,1934,8,CHN
13.9739,1934,9,CHN
6.3334,1934,10,CHN
-1.5442,1934,11,CHN
-5.2601,1934,12,CHN
-8.9896,1935,1,CHN
-3.8035,1935,2,CHN
1.74691,1935,3,CHN
6.8066,1935,4,CHN
12.9796,1935,5,CHN
17.476,1935,6,CHN
19.7294,1935,7,CHN
19.0594,1935,8,CHN
14.5815,1935,9,CHN
8.92728,1935,10,CHN
-1.4865,1935,11,CHN
-10.064,1935,12,CHN
-10.698,1936,1,CHN
-7.2256,1936,2,CHN
-1.8755,1936,3,CHN
6.70848,1936,4,CHN
12.3844,1936,5,CHN
17.0592,1936,6,CHN
19.5701,1936,7,CHN
18.2271,1936,8,CHN
14.3881,1936,9,CHN
8.27853,1936,10,CHN
-0.0309,1936,11,CHN
-7.2242,1936,12,CHN
-9.0692,1937,1,CHN
-5.5782,1937,2,CHN
-0.797,1937,3,CHN
7.03192,1937,4,CHN
12.9771,1937,5,CHN
17.073,1937,6,CHN
19.686,1937,7,CHN
18.7386,1937,8,CHN
14.4603,1937,9,CHN
8.14692,1937,10,CHN
-1.6602,1937,11,CHN
-7.0146,1937,12,CHN
-9.5997,1938,1,CHN
-6.2774,1938,2,CHN
1.04077,1938,3,CHN
9.16998,1938,4,CHN
13.5436,1938,5,CHN
17.0315,1938,6,CHN
19.9013,1938,7,CHN
18.9536,1938,8,CHN
13.8816,1938,9,CHN
8.3278,1938,10,CHN
-0.3639,1938,11,CHN
-7.523,1938,12,CHN
-8.8652,1939,1,CHN
-5.0305,1939,2,CHN
0.16891,1939,3,CHN
7.00832,1939,4,CHN
13.5469,1939,5,CHN
17.0088,1939,6,CHN
20.1858,1939,7,CHN
19.5462,1939,8,CHN
14.1918,1939,9,CHN
7.78523,1939,10,CHN
-0.8963,1939,11,CHN
-5.5324,1939,12,CHN
-8.2708,1940,1,CHN
-5.3263,1940,2,CHN
0.71292,1940,3,CHN
7.07243,1940,4,CHN
12.9391,1940,5,CHN
17.6031,1940,6,CHN
20.0527,1940,7,CHN
17.8891,1940,8,CHN
14.0359,1940,9,CHN
8.35292,1940,10,CHN
-0.666,1940,11,CHN
-4.9208,1940,12,CHN
-7.3139,1941,1,CHN
-4.9205,1941,2,CHN
1.15878,1941,3,CHN
7.80595,1941,4,CHN
13.1617,1941,5,CHN
17.7757,1941,6,CHN
19.805,1941,7,CHN
18.861,1941,8,CHN
14.0891,1941,9,CHN
8.0971,1941,10,CHN
-0.0975,1941,11,CHN
-5.4631,1941,12,CHN
-7.8843,1942,1,CHN
-7.366,1942,2,CHN
2.62214,1942,3,CHN
7.49355,1942,4,CHN
12.33,1942,5,CHN
17.8263,1942,6,CHN
19.8722,1942,7,CHN
18.755,1942,8,CHN
14.3611,1942,9,CHN
7.98096,1942,10,CHN
0.44376,1942,11,CHN
-6.5237,1942,12,CHN
-9.0087,1943,1,CHN
-5.5893,1943,2,CHN
0.9851,1943,3,CHN
7.17566,1943,4,CHN
13.6942,1943,5,CHN
17.0262,1943,6,CHN
20.0368,1943,7,CHN
19.0481,1943,8,CHN
14.3915,1943,9,CHN
7.91427,1943,10,CHN
-0.7801,1943,11,CHN
-6.1236,1943,12,CHN
-8.7714,1944,1,CHN
-6.6166,1944,2,CHN
1.56811,1944,3,CHN
7.34782,1944,4,CHN
13.0023,1944,5,CHN
17.7781,1944,6,CHN
20.3753,1944,7,CHN
18.862,1944,8,CHN
14.5871,1944,9,CHN
7.53567,1944,10,CHN
-1.2795,1944,11,CHN
-9.8161,1944,12,CHN
-10.416,1945,1,CHN
-9.2913,1945,2,CHN
-0.4578,1945,3,CHN
8.94731,1945,4,CHN
13.4058,1945,5,CHN
17.9015,1945,6,CHN
19.8715,1945,7,CHN
19.207,1945,8,CHN
15.0909,1945,9,CHN
8.06948,1945,10,CHN
1.04818,1945,11,CHN
-7.0744,1945,12,CHN
-6.98,1946,1,CHN
-3.3861,1946,2,CHN
-1.0761,1946,3,CHN
8.9627,1946,4,CHN
12.5634,1946,5,CHN
17.6745,1946,6,CHN
19.9558,1946,7,CHN
19.3265,1946,8,CHN
14.3962,1946,9,CHN
8.38306,1946,10,CHN
0.34135,1946,11,CHN
-7.6296,1946,12,CHN
-9.374,1947,1,CHN
-7.0803,1947,2,CHN
0.42453,1947,3,CHN
8.56337,1947,4,CHN
13.4475,1947,5,CHN
17.2558,1947,6,CHN
19.9967,1947,7,CHN
18.5948,1947,8,CHN
14.6349,1947,9,CHN
7.03502,1947,10,CHN
-0.5774,1947,11,CHN
-8.2254,1947,12,CHN
-8.561,1948,1,CHN
-5.8759,1948,2,CHN
1.38986,1948,3,CHN
9.08086,1948,4,CHN
12.3168,1948,5,CHN
17.6945,1948,6,CHN
20.1513,1948,7,CHN
19.2309,1948,8,CHN
14.5536,1948,9,CHN
7.32983,1948,10,CHN
-1.0209,1948,11,CHN
-5.3275,1948,12,CHN
-7.6036,1949,1,CHN
-4.1208,1949,2,CHN
-0.0769,1949,3,CHN
7.58324,1949,4,CHN
13.5066,1949,5,CHN
17.4957,1949,6,CHN
19.6398,1949,7,CHN
18.9907,1949,8,CHN
14.0498,1949,9,CHN
7.99421,1949,10,CHN
-1.1718,1949,11,CHN
-8.3883,1949,12,CHN
-7.0035,1950,1,CHN
-6.6877,1950,2,CHN
0.93069,1950,3,CHN
7.17268,1950,4,CHN
13.601,1950,5,CHN
16.8531,1950,6,CHN
20.0964,1950,7,CHN
18.807,1950,8,CHN
13.7842,1950,9,CHN
6.85682,1950,10,CHN
-2.4801,1950,11,CHN
-8.5326,1950,12,CHN
-9.9246,1951,1,CHN
-7.0024,1951,2,CHN
-1.2254,1951,3,CHN
6.12302,1951,4,CHN
13.985,1951,5,CHN
17.3655,1951,6,CHN
19.4514,1951,7,CHN
19.2396,1951,8,CHN
13.5613,1951,9,CHN
8.46971,1951,10,CHN
-0.3729,1951,11,CHN
-4.721,1951,12,CHN
-7.8358,1952,1,CHN
-7.1765,1952,2,CHN
-0.2792,1952,3,CHN
8.02786,1952,4,CHN
13.2486,1952,5,CHN
17.4059,1952,6,CHN
19.899,1952,7,CHN
18.3617,1952,8,CHN
14.3522,1952,9,CHN
6.71117,1952,10,CHN
-1.5874,1952,11,CHN
-9.1485,1952,12,CHN
-9.3631,1953,1,CHN
-5.4253,1953,2,CHN
1.71549,1953,3,CHN
6.78458,1953,4,CHN
13.3593,1953,5,CHN
17.7231,1953,6,CHN
20.1613,1953,7,CHN
19.1805,1953,8,CHN
14.2979,1953,9,CHN
7.89671,1953,10,CHN
-1.1111,1953,11,CHN
-6.7198,1953,12,CHN
-9.18,1954,1,CHN
-5.4848,1954,2,CHN
-0.9319,1954,3,CHN
7.9311,1954,4,CHN
12.0821,1954,5,CHN
16.6613,1954,6,CHN
19.0086,1954,7,CHN
18.6307,1954,8,CHN
14.3587,1954,9,CHN
6.76651,1954,10,CHN
0.06796,1954,11,CHN
-10.143,1954,12,CHN
-10.716,1955,1,CHN
-5.6424,1955,2,CHN
-0.4586,1955,3,CHN
6.43076,1955,4,CHN
12.9115,1955,5,CHN
17.2819,1955,6,CHN
19.5261,1955,7,CHN
19.0667,1955,8,CHN
14.5527,1955,9,CHN
7.19814,1955,10,CHN
-0.6497,1955,11,CHN
-4.7279,1955,12,CHN
-10.341,1956,1,CHN
-6.4529,1956,2,CHN
-0.2916,1956,3,CHN
7.95764,1956,4,CHN
12.6601,1956,5,CHN
16.9008,1956,6,CHN
19.6218,1956,7,CHN
18.1523,1956,8,CHN
14.3164,1956,9,CHN
7.06371,1956,10,CHN
-2.0497,1956,11,CHN
-8.4278,1956,12,CHN
-9.0483,1957,1,CHN
-8.9933,1957,2,CHN
-0.746,1957,3,CHN
7.12824,1957,4,CHN
11.9769,1957,5,CHN
16.8575,1957,6,CHN
19.2506,1957,7,CHN
18.2036,1957,8,CHN
13.0712,1957,9,CHN
6.65924,1957,10,CHN
0.58098,1957,11,CHN
-5.4336,1957,12,CHN
-9.0515,1958,1,CHN
-5.8958,1958,2,CHN
0.86925,1958,3,CHN
8.11944,1958,4,CHN
12.3585,1958,5,CHN
17.2792,1958,6,CHN
19.9387,1958,7,CHN
17.7706,1958,8,CHN
14.2393,1958,9,CHN
6.68996,1958,10,CHN
-0.3257,1958,11,CHN
-4.6582,1958,12,CHN
-9.0027,1959,1,CHN
-5.4199,1959,2,CHN
1.30287,1959,3,CHN
8.30109,1959,4,CHN
12.0526,1959,5,CHN
16.8827,1959,6,CHN
19.8075,1959,7,CHN
18.9361,1959,8,CHN
14.2586,1959,9,CHN
8.12802,1959,10,CHN
-1.6316,1959,11,CHN
-6.7947,1959,12,CHN
-9.2627,1960,1,CHN
-3.5183,1960,2,CHN
0.89088,1960,3,CHN
6.49399,1960,4,CHN
11.9762,1960,5,CHN
17.2517,1960,6,CHN
19.5579,1960,7,CHN
18.6444,1960,8,CHN
14.4149,1960,9,CHN
6.74436,1960,10,CHN
-1.0882,1960,11,CHN
-7.169,1960,12,CHN
-8.9807,1961,1,CHN
-5.7484,1961,2,CHN
0.73968,1961,3,CHN
8.47738,1961,4,CHN
12.8404,1961,5,CHN
17.8339,1961,6,CHN
19.9618,1961,7,CHN
18.5343,1961,8,CHN
14.1139,1961,9,CHN
7.29852,1961,10,CHN
-0.0324,1961,11,CHN
-6.9508,1961,12,CHN
-9.2598,1962,1,CHN
-5.0665,1962,2,CHN
-0.0171,1962,3,CHN
6.95528,1962,4,CHN
12.996,1962,5,CHN
17.086,1962,6,CHN
19.7539,1962,7,CHN
18.579,1962,8,CHN
14.3116,1962,9,CHN
7.19992,1962,10,CHN
-1.7507,1962,11,CHN
-6.3416,1962,12,CHN
-9.5921,1963,1,CHN
-5.3788,1963,2,CHN
1.78359,1963,3,CHN
6.88749,1963,4,CHN
13.5219,1963,5,CHN
17.1323,1963,6,CHN
19.4984,1963,7,CHN
18.9409,1963,8,CHN
14.3598,1963,9,CHN
7.05745,1963,10,CHN
-0.0883,1963,11,CHN
-6.5497,1963,12,CHN
-8.5989,1964,1,CHN
-8.9309,1964,2,CHN
0.75552,1964,3,CHN
8.49467,1964,4,CHN
12.8622,1964,5,CHN
16.604,1964,6,CHN
19.2291,1964,7,CHN
18.6423,1964,8,CHN
13.8765,1964,9,CHN
7.32181,1964,10,CHN
-0.3193,1964,11,CHN
-6.8341,1964,12,CHN
-7.7962,1965,1,CHN
-5.9541,1965,2,CHN
-0.3323,1965,3,CHN
7.1589,1965,4,CHN
13.2413,1965,5,CHN
17.1738,1965,6,CHN
19.2452,1965,7,CHN
17.8806,1965,8,CHN
13.562,1965,9,CHN
7.77573,1965,10,CHN
-0.3464,1965,11,CHN
-7.8788,1965,12,CHN
-8.1807,1966,1,CHN
-4.2845,1966,2,CHN
0.90819,1966,3,CHN
6.80958,1966,4,CHN
12.7364,1966,5,CHN
17.1016,1966,6,CHN
19.2711,1966,7,CHN
19.016,1966,8,CHN
13.4774,1966,9,CHN
7.13984,1966,10,CHN
-1.2733,1966,11,CHN
-8.2207,1966,12,CHN
-9.6579,1967,1,CHN
-6.7902,1967,2,CHN
0.33292,1967,3,CHN
7.27404,1967,4,CHN
13.927,1967,5,CHN
16.9031,1967,6,CHN
19.5184,1967,7,CHN
18.911,1967,8,CHN
13.3566,1967,9,CHN
7.07541,1967,10,CHN
-2.6253,1967,11,CHN
-8.8823,1967,12,CHN
-9.1218,1968,1,CHN
-8.4488,1968,2,CHN
1.37819,1968,3,CHN
7.28619,1968,4,CHN
12.9064,1968,5,CHN
17.1969,1968,6,CHN
19.4503,1968,7,CHN
17.8474,1968,8,CHN
13.5247,1968,9,CHN
6.45096,1968,10,CHN
-0.1594,1968,11,CHN
-5.3605,1968,12,CHN
-10.129,1969,1,CHN
-8.8861,1969,2,CHN
0.15591,1969,3,CHN
7.3685,1969,4,CHN
13.5122,1969,5,CHN
16.4748,1969,6,CHN
19.2618,1969,7,CHN
18.1017,1969,8,CHN
13.6294,1969,9,CHN
7.61813,1969,10,CHN
-1.4633,1969,11,CHN
-7.177,1969,12,CHN
-9.4959,1970,1,CHN
-5.3782,1970,2,CHN
-2.2786,1970,3,CHN
7.06017,1970,4,CHN
13.2448,1970,5,CHN
16.7627,1970,6,CHN
19.3245,1970,7,CHN
18.7484,1970,8,CHN
13.6339,1970,9,CHN
7.00859,1970,10,CHN
-1.1294,1970,11,CHN
-6.5849,1970,12,CHN
-8.9066,1971,1,CHN
-6.4589,1971,2,CHN
-0.3029,1971,3,CHN
7.81946,1971,4,CHN
12.6165,1971,5,CHN
17.1373,1971,6,CHN
19.6155,1971,7,CHN
18.2512,1971,8,CHN
13.608,1971,9,CHN
7.13221,1971,10,CHN
0.23594,1971,11,CHN
-6.0234,1971,12,CHN
-7.5918,1972,1,CHN
-8.1502,1972,2,CHN
1.46059,1972,3,CHN
7.10329,1972,4,CHN
13.2724,1972,5,CHN
17.2425,1972,6,CHN
19.2509,1972,7,CHN
18.3849,1972,8,CHN
13.0955,1972,9,CHN
6.72473,1972,10,CHN
-0.788,1972,11,CHN
-6.4486,1972,12,CHN
-7.8705,1973,1,CHN
-4.555,1973,2,CHN
0.95703,1973,3,CHN
8.29667,1973,4,CHN
12.4788,1973,5,CHN
16.8517,1973,6,CHN
19.4191,1973,7,CHN
18.5502,1973,8,CHN
14.1569,1973,9,CHN
6.65497,1973,10,CHN
-0.1168,1973,11,CHN
-6.4779,1973,12,CHN
-8.6235,1974,1,CHN
-7.0372,1974,2,CHN
-0.3856,1974,3,CHN
8.40569,1974,4,CHN
13.353,1974,5,CHN
16.7275,1974,6,CHN
19.5223,1974,7,CHN
18.1861,1974,8,CHN
13.6812,1974,9,CHN
6.8603,1974,10,CHN
-0.1491,1974,11,CHN
-8.5172,1974,12,CHN
-7.8528,1975,1,CHN
-5.4021,1975,2,CHN
1.43131,1975,3,CHN
7.88079,1975,4,CHN
12.2695,1975,5,CHN
17.3455,1975,6,CHN
19.2361,1975,7,CHN
19.0423,1975,8,CHN
14.8748,1975,9,CHN
8.05985,1975,10,CHN
-0.5146,1975,11,CHN
-8.1933,1975,12,CHN
-7.9032,1976,1,CHN
-3.9586,1976,2,CHN
-0.5094,1976,3,CHN
6.70877,1976,4,CHN
12.8058,1976,5,CHN
16.2434,1976,6,CHN
18.4172,1976,7,CHN
17.5907,1976,8,CHN
13.6059,1976,9,CHN
7.0085,1976,10,CHN
-2.4912,1976,11,CHN
-7.3474,1976,12,CHN
-11.054,1977,1,CHN
-6.981,1977,2,CHN
1.19435,1977,3,CHN
7.7175,1977,4,CHN
12.4474,1977,5,CHN
16.8912,1977,6,CHN
19.5517,1977,7,CHN
18.513,1977,8,CHN
14.5153,1977,9,CHN
8.03086,1977,10,CHN
-0.2299,1977,11,CHN
-5.6904,1977,12,CHN
-9.4877,1978,1,CHN
-7.0096,1978,2,CHN
0.32219,1978,3,CHN
8.32595,1978,4,CHN
13.3523,1978,5,CHN
17.6965,1978,6,CHN
19.7045,1978,7,CHN
18.6402,1978,8,CHN
14.1137,1978,9,CHN
7.13439,1978,10,CHN
0.04414,1978,11,CHN
-5.3281,1978,12,CHN
-7.6187,1979,1,CHN
-4.2037,1979,2,CHN
0.0552,1979,3,CHN
7.3165,1979,4,CHN
12.7575,1979,5,CHN
17.3191,1979,6,CHN
18.8801,1979,7,CHN
18.3061,1979,8,CHN
13.1103,1979,9,CHN
8.07433,1979,10,CHN
-1.4545,1979,11,CHN
-5.0942,1979,12,CHN
-8.7824,1980,1,CHN
-6.0804,1980,2,CHN
-0.1602,1980,3,CHN
6.92622,1980,4,CHN
13.2314,1980,5,CHN
17.4315,1980,6,CHN
19.535,1980,7,CHN
18.1251,1980,8,CHN
13.5623,1980,9,CHN
7.16479,1980,10,CHN
1.83068,1980,11,CHN
-6.0432,1980,12,CHN
-8.5895,1981,1,CHN
-5.1461,1981,2,CHN
1.8298,1981,3,CHN
8.77319,1981,4,CHN
13.105,1981,5,CHN
17.5869,1981,6,CHN
20.1407,1981,7,CHN
18.509,1981,8,CHN
13.8483,1981,9,CHN
6.14309,1981,10,CHN
-2.1572,1981,11,CHN
-6.865,1981,12,CHN
-6.9285,1982,1,CHN
-4.8606,1982,2,CHN
1.05048,1982,3,CHN
7.6961,1982,4,CHN
13.2732,1982,5,CHN
16.8575,1982,6,CHN
19.3213,1982,7,CHN
18.6506,1982,8,CHN
13.4507,1982,9,CHN
8.35886,1982,10,CHN
-0.3889,1982,11,CHN
-6.7432,1982,12,CHN
-8.2187,1983,1,CHN
-6.4839,1983,2,CHN
0.49493,1983,3,CHN
7.32428,1983,4,CHN
13.3151,1983,5,CHN
16.381,1983,6,CHN
18.9928,1983,7,CHN
